cod,CD_x,CD_y,Distância
998,3500402,3513108,177.736
999,3500402,3513207,261.479
1000,3500402,3513405,275.436
1001,3500402,3513504,326.644
1002,3500402,3513603,420.01
1003,3500402,3513702,130.01
1004,3500402,3513801,263.385
1005,3500402,3513900,38.696
1006,3500402,3514007,239.056
1007,3500402,3514106,204.474
1008,3500402,3514304,203.875
1009,3500402,3514601,217.505
1010,3500402,3514908,188.431
1011,3500402,3515004,249.873
1012,3500402,3515103,278.206
1013,3500402,3515152,108.792
1014,3500402,3515186,48.29
1015,3500402,3515707,278.626
1016,3500402,3516200,242.484
1017,3500402,3516309,212.231
1018,3500402,3516408,208.922
1019,3500402,3516853,233.3
1020,3500402,3517703,273.705
1021,3500402,3518305,283.542
1022,3500402,3518404,374.236
1023,3500402,3518503,316.927
1024,3500402,3518602,231.368
1025,3500402,3518701,355.16
1026,3500402,3518800,250.948
1027,3500402,3518859,202.02
1028,3500402,3519055,110.886
1029,3500402,3519071,149.523
1030,3500402,3519303,174.757
1031,3500402,3519709,287.854
1032,3500402,3520004,240.233
1033,3500402,3520103,339.016
1034,3500402,3520202,256.404
1035,3500402,3520400,404.981
1036,3500402,3520509,175.328
1037,3500402,3521002,267.302
1038,3500402,3521101,166.201
1039,3500402,3521309,284.763
1040,3500402,3521408,146.908
1041,3500402,3522109,383.037
1042,3500402,3522208,260.828
1043,3500402,3522307,308.565
1044,3500402,3522505,251.773
1045,3500402,3522604,113.324
1046,3500402,3523107,274.631
1047,3500402,3523305,376.641
1048,3500402,3523404,169.589
1049,3500402,3523602,144.535
1050,3500402,3523701,210.924
1051,3500402,3523800,53.749
1052,3500402,3523909,211.707
1053,3500402,3524006,184.078
1054,3500402,3524105,294.04
1055,3500402,3524204,288.773
1056,3500402,3524303,239.082
1057,3500402,3524402,274.872
1058,3500402,3524709,110.858
1059,3500402,3524907,310.831
1060,3500402,3525003,248.421
1061,3500402,3525102,224.063
1062,3500402,3525201,192.111
1063,3500402,3525300,222.07
1064,3500402,3525409,285.475
1065,3500402,3525508,257.943
1066,3500402,3525854,231.386
1067,3500402,3525904,180.993
1068,3500402,3526100,344.607
1069,3500402,3526209,300.159
1070,3500402,3526308,388.073
1071,3500402,3526407,231.059
1072,3500402,3526605,285.087
1073,3500402,3526704,87.061
1074,3500402,3526902,138.543
1075,3500402,3527009,130.971
1076,3500402,3527207,275.002
1077,3500402,3527306,172.958
1078,3500402,3527603,166.517
1079,3500402,3528403,245.502
1080,3500402,3528502,227.284
1081,3500402,3529302,234.654
1082,3500402,3529401,286.775
1083,3500402,3529708,318.984
1084,3500402,3529807,221.085
1085,3500402,3529906,343.602
1086,3500402,3530508,96.607
1087,3500402,3530607,303.98
1088,3500402,3530706,63.857
1089,3500402,3530805,84.824
1090,3500402,3530904,210.127
1091,3500402,3531100,369.824
1092,3500402,3531209,151.824
1093,3500402,3531308,260.125
1094,3500402,3531704,239.148
1095,3500402,3531803,170.65
1096,3500402,3531902,258.161
1097,3500402,3532009,184.994
1098,3500402,3532058,232.33
1099,3500402,3532306,398.407
1100,3500402,3532405,221.409
1101,3500402,3532900,242.705
1102,3500402,3533403,160.215
1103,3500402,3533601,233.264
1104,3500402,3534302,234.746
1105,3500402,3534401,240.016
1106,3500402,3535606,329.292
1107,3500402,3536109,309.313
1108,3500402,3536307,217.103
1109,3500402,3536505,144.204
1110,3500402,3536802,193.12
1111,3500402,3537008,290.908
1112,3500402,3537107,130.149
1113,3500402,3537206,388.374
1114,3500402,3537503,298.117
1115,3500402,3537602,394.727
1116,3500402,3537800,272.31
1117,3500402,3537909,288.599
1118,3500402,3538006,352.849
1119,3500402,3538204,174.327
1120,3500402,3538501,248.92
1121,3500402,3538600,238.869
1122,3500402,3538709,184.471
1123,3500402,3539103,214.709
1124,3500402,3539301,84.272
1125,3500402,3539509,257.67
1126,3500402,3539806,285.766
1127,3500402,3540200,242.661
1128,3500402,3540507,303.45
1129,3500402,3540606,219.653
1130,3500402,3540705,99.092
1131,3500402,3540754,366.236
1132,3500402,3540903,206.489
1133,3500402,3541000,336.254
1134,3500402,3541653,294.409
1135,3500402,3541901,307.161
1136,3500402,3542107,203.197
1137,3500402,3542305,357.659
1138,3500402,3542701,237.388
1139,3500402,3542909,189.727
1140,3500402,3543105,269.204
1141,3500402,3543303,317.401
1142,3500402,3543402,196.259
1143,3500402,3543600,309.813
1144,3500402,3543709,218.08
1145,3500402,3543907,150.287
1146,3500402,3544004,183.184
1147,3500402,3544103,318.622
1148,3500402,3544301,357.981
1149,3500402,3544905,242.281
1150,3500402,3545001,321.824
1151,3500402,3545159,196.442
1152,3500402,3545209,186.426
1153,3500402,3545308,256.589
1154,3500402,3545803,183.464
1155,3500402,3546009,294.014
1156,3500402,3546207,105.393
1157,3500402,3546256,148.874
1158,3500402,3546306,84.704
1159,3500402,3546504,246.169
1160,3500402,3546702,151.266
1161,3500402,3546801,259.39
1162,3500402,3546900,220.619
1163,3500402,3547007,204.336
1164,3500402,3547304,226.01
1165,3500402,3547502,120.943
1166,3500402,3547601,118.084
1167,3500402,3547809,310.939
1168,3500402,3547908,157.31
1169,3500402,3548005,110.437
1170,3500402,3548104,55.381
1171,3500402,3548203,225.494
1172,3500402,3548500,353.354
1173,3500402,3548609,207.181
1174,3500402,3548708,314.764
1175,3500402,3548807,256.456
1176,3500402,3548906,168.167
1177,3500402,3549102,18.976
1178,3500402,3549409,274.437
1179,3500402,3549508,250.041
1180,3500402,3549706,66.698
1181,3500402,3549904,303
1182,3500402,3549953,276.967
1183,3500402,3550001,375.596
1184,3500402,3550100,260.243
1185,3500402,3550209,316.338
1186,3500402,3550308,252.854
1187,3500402,3550407,195.841
1188,3500402,3550605,262.665
1189,3500402,3550704,429.824
1190,3500402,3550803,36.087
1191,3500402,3550902,139.763
1192,3500402,3551009,327.087
1193,3500402,3551108,292.66
1194,3500402,3551405,162.179
1195,3500402,3551504,174.31
1196,3500402,3551603,137.94
1197,3500402,3551702,224.686
1198,3500402,3552007,296.879
1199,3500402,3552106,152.424
1200,3500402,3552205,228.448
1201,3500402,3552403,159.242
1202,3500402,3552502,295.487
1203,3500402,3552700,248.64
1204,3500402,3552809,252.353
1205,3500402,3553104,269.162
1206,3500402,3553203,261.053
1207,3500402,3553302,115.724
1208,3500402,3553500,319.093
1209,3500402,3553609,89.963
1210,3500402,3553658,259.729
1211,3500402,3553708,261.232
1212,3500402,3554003,279.298
1213,3500402,3554102,340.08
1214,3500402,3554409,285.52
1215,3500402,3554508,220.754
1216,3500402,3554656,307.892
1217,3500402,3554706,185.26
1218,3500402,3554755,229.44
1219,3500402,3554805,333.163
1220,3500402,3554953,161.451
1221,3500402,3556206,153.844
1222,3500402,3556354,226.774
1223,3500402,3556404,37.317
1224,3500402,3556453,266.704
1225,3500402,3556503,191.037
1226,3500402,3556701,166.582
1227,3500402,3556800,267.979
1228,3500402,3557006,242.209
1229,3500402,3557303,67.796
1230,3500501,3500600,159.892
1231,3500501,3500758,243.889
1232,3500501,3501004,234.751
1233,3500501,3501152,205.787
1234,3500501,3501608,122.349
1235,3500501,3501707,230.174
1236,3500501,3501905,43.971
1237,3500501,3502002,169.017
1238,3500501,3502309,204.338
1239,3500501,3502507,260.398
1240,3500501,3502754,202.316
1241,3500501,3502903,218.298
1242,3500501,3503208,222.643
1243,3500501,3503307,99.784
1244,3500501,3503505,347.615
1245,3500501,3503802,69.689
1246,3500501,3503901,171.464
1247,3500501,3504107,92.128
1248,3500501,3505302,255.037
1249,3500501,3505609,275.187
1250,3500501,3505708,208.217
1251,3500501,3505906,266.257
1252,3500501,3506359,275.486
1253,3500501,3506607,219.065
1254,3500501,3506706,257.88
1255,3500501,3506805,246.877
1256,3500501,3506904,283.081
1257,3500501,3507001,211.582
1258,3500501,3507100,106.532
1259,3500501,3507506,266.344
1260,3500501,3507605,64.949
1261,3500501,3507803,276.773
1262,3500501,3507902,193.321
1263,3500501,3508207,375.978
1264,3500501,3508405,171.359
1265,3500501,3508504,200.875
1266,3500501,3508603,293.701
1267,3500501,3508702,195.153
1268,3500501,3509007,169.212
1269,3500501,3509205,158.837
1270,3500501,3509403,200.11
1271,3500501,3509502,93.268
1272,3500501,3509601,129.776
1273,3500501,3509700,212.829
1274,3500501,3509957,285.374
1275,3500501,3510302,225.782
1276,3500501,3510401,151.365
1277,3500501,3510500,272.26
1278,3500501,3510609,199.618
1279,3500501,3510807,128.245
1280,3500501,3510906,202.589
1281,3500501,3511508,204.029
1282,3500501,3511607,217.38
1283,3500501,3511706,151.891
1284,3500501,3512209,75.3
1285,3500501,3512308,233.551
1286,3500501,3512407,106.058
1287,3500501,3512704,151.086
1288,3500501,3512803,97.304
1289,3500501,3513009,225.397
1290,3500501,3513108,229.173
1291,3500501,3513207,330.669
1292,3500501,3513405,243.359
1293,3500501,3513504,218.374
1294,3500501,3513603,314.062
1295,3500501,3513702,181.447
1296,3500501,3513801,170.92
1297,3500501,3513900,169.57
1298,3500501,3514007,261.735
1299,3500501,3514106,227.336
1300,3500501,3514304,226.554
1301,3500501,3514601,268.942
1302,3500501,3514908,148.51
1303,3500501,3515004,209.952
1304,3500501,3515103,238.285
1305,3500501,3515152,75.607
1306,3500501,3515186,94.726
1307,3500501,3515707,173.717
1308,3500501,3516200,311.674
1309,3500501,3516309,129.158
1310,3500501,3516408,164.004
1311,3500501,3516853,255.98
1312,3500501,3517703,342.096
1313,3500501,3518305,177.594
1314,3500501,3518404,268.288
1315,3500501,3518503,277.006
1316,3500501,3518602,286.616
1317,3500501,3518701,315.239
1318,3500501,3518800,145
1319,3500501,3518859,246.874
1320,3500501,3519055,70.965
1321,3500501,3519071,109.602
1322,3500501,3519303,197.423
1323,3500501,3519709,247.933
1324,3500501,3520202,150.457
1325,3500501,3520301,372.652
1326,3500501,3520400,299.033
1327,3500501,3520509,135.407
1328,3500501,3521002,227.381
1329,3500501,3521101,141.472
1330,3500501,3521408,113.723
1331,3500501,3522109,343.116
1332,3500501,3522208,220.907
1333,3500501,3522307,268.644
1334,3500501,3522505,211.852
1335,3500501,3522604,32.241
1336,3500501,3523107,169.737
1337,3500501,3523305,336.72
1338,3500501,3523404,124.671
1339,3500501,3523602,167.396
1340,3500501,3523701,280.114
1341,3500501,3523800,143.188
1342,3500501,3523909,171.786
1343,3500501,3524006,136.997
1344,3500501,3524105,345.477
1345,3500501,3524303,290.519
1346,3500501,3524402,168.924
1347,3500501,3524709,70.937
1348,3500501,3524907,204.883
1349,3500501,3525003,208.5
1350,3500501,3525102,275.5
1351,3500501,3525201,112.273
1352,3500501,3525300,244.931
1353,3500501,3525409,354.665
1354,3500501,3525508,113.779
1355,3500501,3525854,199.107
1356,3500501,3525904,136.075
1357,3500501,3526100,304.686
1358,3500501,3526209,260.238
1359,3500501,3526308,282.125
1360,3500501,3526407,212.977
1361,3500501,3526605,318.928
1362,3500501,3526704,128.069
1363,3500501,3526902,105.358
1364,3500501,3527009,12.496
1365,3500501,3527207,286.112
1366,3500501,3527306,128.04
1367,3500501,3527603,217.954
1368,3500501,3528403,205.581
1369,3500501,3528502,121.029
1370,3500501,3529302,257.333
1371,3500501,3529401,181.866
1372,3500501,3529807,243.947
1373,3500501,3529906,303.681
1374,3500501,3530508,165.797
1375,3500501,3530607,199.085
1376,3500501,3530706,82.249
1377,3500501,3530805,52.883
1378,3500501,3530904,165.932
1379,3500501,3531100,329.903
1380,3500501,3531209,36.435
1381,3500501,3531704,207.071
1382,3500501,3531803,130.532
1383,3500501,3531902,326.805
1384,3500501,3532009,73.716
1385,3500501,3532058,255.01
1386,3500501,3532306,292.459
1387,3500501,3532405,115.461
1388,3500501,3533403,120.604
1389,3500501,3533601,302.454
1390,3500501,3534302,303.138
1391,3500501,3534401,200.095
1392,3500501,3535606,223.344
1393,3500501,3536109,293.685
1394,3500501,3536208,402.336
1395,3500501,3536307,286.293
1396,3500501,3536505,111.183
1397,3500501,3536802,64.44
1398,3500501,3537008,360.098
1399,3500501,3537107,59.657
1400,3500501,3537206,348.453
1401,3500501,3537503,258.196
1402,3500501,3537602,283.506
1403,3500501,3537800,232.389
1404,3500501,3537909,248.678
1405,3500501,3538006,246.901
1406,3500501,3538204,45.647
1407,3500501,3538501,216.843
1408,3500501,3538600,113.362
1409,3500501,3538709,151.286
1410,3500501,3539103,198.982
1411,3500501,3539301,135.709
1412,3500501,3539509,309.107
1413,3500501,3539806,180.872
1414,3500501,3540200,294.098
1415,3500501,3540507,263.529
1416,3500501,3540606,179.732
1417,3500501,3540705,165.813
1418,3500501,3540754,260.287
1419,3500501,3540903,257.926
1420,3500501,3541000,227.984
1421,3500501,3541653,254.488
1422,3500501,3541901,324.009
1423,3500501,3542107,163.276
1424,3500501,3542305,251.711
1425,3500501,3542602,369.803
1426,3500501,3542701,306.578
1427,3500501,3542909,212.406
1428,3500501,3543105,338.394
1429,3500501,3543303,181.317
1430,3500501,3543402,252.435
1431,3500501,3543600,379.003
1432,3500501,3543709,240.76
1433,3500501,3543907,123.629
1434,3500501,3544004,149.999
1435,3500501,3544103,193.519
1436,3500501,3544301,252.033
1437,3500501,3544905,293.718
1438,3500501,3545001,215.876
1439,3500501,3545159,163.257
1440,3500501,3545209,146.505
1441,3500501,3545308,216.668
1442,3500501,3545803,139.269
1443,3500501,3546009,188.066
1444,3500501,3546207,136.168
1445,3500501,3546256,218.064
1446,3500501,3546306,151.425
1447,3500501,3546504,268.848
1448,3500501,3546702,118.081
1449,3500501,3546801,153.443
1450,3500501,3546900,243.299
1451,3500501,3547007,195.346
1452,3500501,3547304,186.089
1453,3500501,3547502,190.019
1454,3500501,3547601,184.805
1455,3500501,3547809,192.081
1456,3500501,3547908,226.5
1457,3500501,3548005,70.516
1458,3500501,3548104,101.015
1459,3500501,3548203,193.417
1460,3500501,3548500,245.084
1461,3500501,3548609,175.104
1462,3500501,3548708,206.494
1463,3500501,3548807,158.166
1464,3500501,3548906,190.847
1465,3500501,3549102,116.297
1466,3500501,3549409,325.874
1467,3500501,3549508,319.231
1468,3500501,3549706,155.207
1469,3500501,3549904,197.052
1470,3500501,3549953,237.046
1471,3500501,3550001,269.648
1472,3500501,3550100,248.574
1473,3500501,3550209,276.417
1474,3500501,3550308,212.933
1475,3500501,3550407,171.112
1476,3500501,3550605,222.744
1477,3500501,3550704,389.903
1478,3500501,3550803,165.193
1479,3500501,3550902,206.484
1480,3500501,3551009,218.817
1481,3500501,3551108,252.739
1482,3500501,3551405,231.369
1483,3500501,3551504,247.64
1484,3500501,3551603,19.669
1485,3500501,3551702,276.123
1486,3500501,3551801,338.744
1487,3500501,3552007,313.95
1488,3500501,3552106,23.744
1489,3500501,3552205,188.527
1490,3500501,3552403,119.321
1491,3500501,3552502,190.593
1492,3500501,3552809,212.432
1493,3500501,3553302,184.914
1494,3500501,3553500,279.172
1495,3500501,3553609,178.472
1496,3500501,3554003,239.377
1497,3500501,3554102,234.132
1498,3500501,3554508,180.833
1499,3500501,3554656,267.971
1500,3500501,3554706,208.122
1501,3500501,3554755,252.119
1502,3500501,3554805,227.215
1503,3500501,3554953,64.439
1504,3500501,3555406,325.238
1505,3500501,3556206,108.926
1506,3500501,3556354,82.599
1507,3500501,3556404,131.25
1508,3500501,3556453,226.783
1509,3500501,3556503,146.119
1510,3500501,3556701,121.664
1511,3500501,3557006,202.288
1512,3500501,3557303,74.014
1513,3500550,3500600,180.51
1514,3500550,3500709,109.287
1515,3500550,3500758,221.487
1516,3500550,3500907,367.993
1517,3500550,3501103,253.322
1518,3500550,3501202,397.876
1519,3500550,3501400,150.018
1520,3500550,3501509,133.379
1521,3500550,3501707,232.227
1522,3500550,3501806,411.23
1523,3500550,3502002,239.954
1524,3500550,3502200,168.686
1525,3500550,3502309,162.595
1526,3500550,3502705,263.541
1527,3500550,3502804,320.423
1528,3500550,3502903,205.852
1529,3500550,3503109,61.819
1530,3500550,3503208,224.123
1531,3500550,3503356,264.963
1532,3500550,3503406,138.389
1533,3500550,3503604,107.657
1534,3500550,3503703,266.737
1535,3500550,3504008,166.499
1536,3500550,3504206,356.209
1537,3500550,3504305,122.639
1538,3500550,3504404,249.323
1539,3500550,3504503,71.234
1540,3500550,3504602,319.739
1541,3500550,3504701,163.241
1542,3500550,3504800,346.017
1543,3500550,3505005,173.61
1544,3500550,3505104,273.36
1545,3500550,3505203,164.809
1546,3500550,3505302,120.164
1547,3500550,3505351,252.377
